	CroCor_0	CroCor_1	CroCor_2
0	0.77076	-0.22262222222222222	-0.44535
1	0.7113846153846153	-0.07833333333333334	-0.3580363636363636
2	0.9292384615384617	-0.18238333333333334	-0.22261818181818185
3	0.8122916666666666	-0.22155142857142865	0.13238235294117642
4	0.8648083333333333	-0.31971428571428573	0.0920058823529412
5	1.0464818181818183	-0.14135238095238092	0.15638000000000002
6	0.7698047619047619	-0.22554500000000002	0.07299999999999998
7	1.01	-0.4156	0.45599999999999996
8	1.1051	-0.33953600000000006	0.2528166666666667
9	0.3980222222222223	0.049437499999999995	0.04368571428571428
10	1.0486416666666665	-0.35603636363636365	-0.040080000000000005
11	0.7124458333333332	-0.19526956521739133	-0.0838090909090909
12	1.0924200000000002	-0.29742068965517254	0.2298428571428571
13	1.000811111111111	-0.4167500000000001	-0.07485714285714286
14	0.6181222222222221	-0.04448235294117643	-0.05123749999999999
15	0.8438125000000001	-0.2555714285714286	0.16389999999999996
16	1.1496	0.73915	-0.15257142857142858
17	1.1496	0.40839999999999993	-0.15257142857142858
18	1.1240444444444444	0.37965	-0.4599428571428571
19	0.7727800000000001	0.11241428571428569	-0.2652769230769231
20	1.1240444444444444	0.44444999999999996	-0.2501142857142858
21	0.81448125	0.2854	0.10564285714285715
22	1.5099999999999998	0.5800000000000001	0.33
23	1.2366999999999997	0.7231666666666667	0.15980000000000003
24	1.0404999999999998	0.527525	0.073
25	1.0377764705882355	-0.40352499999999997	-0.27504666666666666
26	1.4446625	-0.2486933333333333	-0.13594285714285717
27	0.9015533333333337	-0.14845714285714287	-0.21286153846153852
28	1.2414	-0.07766250000000006	0.09973333333333333
29	1.4092687499999998	-0.13961333333333328	-0.16666428571428568
30	0.6625000000000001	-0.10893333333333334	0.10545454545454541
31	0.9712000000000002	-0.5379636363636364	0.12980000000000003
32	1.162711111111111	-0.24938823529411772	-0.11757499999999996
33	0.9221266666666669	-0.22152857142857144	-0.028138461538461557
34	1.4296153846153847	-0.04641666666666666	-0.3488727272727273
35	1.956270588235294	0.31804375	0.22066666666666668
36	0.7949333333333334	-0.22160000000000002	-0.15068461538461536
37	1.2826499999999998	0.2682866666666667	-0.04630000000000001
38	0.96846	0.09769473684210532	0.2159388888888889
39	0.5011500000000001	0.04844000000000001	0.21710000000000002
40	1.3694733333333333	-0.4842000000000001	-0.2719230769230769
41	0.6465857142857143	-0.5407000000000001	0.4840399999999999
42	0.93773	0.24341052631578944	0.02358888888888893
43	0.8162500000000001	0.12520000000000006	0.04726666666666668
44	0.6915700000000001	-0.26444444444444454	-0.143975
45	1.0030428571428571	-0.11466666666666658	0.12000000000000002
46	0.9834333333333333	-0.253635294117647	-0.21505
47	1.07409	-0.7476666666666667	0.7903500000000001
48	1.3479714285714284	0.0049099999999999925	-0.5008947368421052
49	1.61704	0.7452	0.5428000000000001
50	0.7108	-0.31731428571428566	-0.2412
51	0.5559428571428572	-0.0942	0.22960000000000003
52	1.0166625	-0.18639999999999995	-0.3528000000000001
53	0.7351000000000001	0.16388571428571433	0.3610666666666667
54	0.42426666666666674	-0.24695999999999999	0.2706
55	0.7169200000000001	0.31017777777777783	0.2633000000000001
56	0.6524800000000001	-0.2922	0.41240000000000004
57	0.6337200000000001	-0.04333333333333335	0.06105000000000002
58	1.3388999999999998	0.036400000000000085	-0.31160000000000004
59	1.0463333333333331	0.11130909090909094	-0.19224000000000002
60	0.7514399999999999	0.19093333333333337	0.012499999999999983
61	0.7801846153846154	0.233	-0.10512727272727274
62	0.7244666666666667	0.006399999999999984	0.37970000000000004
63	1.1078000000000001	-0.7756000000000001	-0.02749999999999997
64	0.6409714285714286	0.24653333333333335	-0.3285600000000001
65	0.48229000000000005	-0.1272	-0.13640000000000002
66	0.2650428571428572	-0.1138	-0.020240000000000008
67	0.23586000000000001	-0.04654999999999999	0.061599999999999995
68	0.5067	0.29300000000000004	-0.004099999999999996
69	0.6428333333333334	-0.217125	0.3894000000000001
70	0.2823666666666667	0.02232	0.15555
71	0.3149272727272727	0.14648	0.03926666666666665
72	0.8913625000000001	-0.3008571428571428	0.08486666666666666
73	0.8620333333333334	-0.17787142857142854	0.30230769230769217
74	2.1298666666666666	-0.9902000000000001	-0.3299428571428571
75	1.3830545454545453	0.41000000000000003	0.21293333333333334
76	1.710553846153846	-0.7387333333333334	-0.7855272727272727
77	0.6472222222222223	-0.19006249999999997	0.07199999999999998
78	1.2484333333333333	-0.2695636363636363	-0.051360000000000086
79	0.6109625000000002	0.013228571428571432	0.33826666666666655
80	1.2036	0.16987499999999997	0.4938733333333333
81	0.9876285714285716	0.021251851851851862	0.0748
82	0.8369680000000002	-0.07664166666666669	-0.38735652173913043
83	1.0325000000000002	-0.22254545454545455	0.047640000000000036
84	1.23665	-0.3662857142857141	0.48533333333333334
85	0.9277611111111111	0.10557647058823527	-0.10567500000000003
86	1.0865999999999998	0.13033750000000002	-0.002293333333333318
87	0.87538	-0.14656666666666668	-0.45149999999999996
88	0.7825454545454545	-0.19543809523809527	-0.02024999999999998
89	0.9960272727272728	-0.0977238095238095	-0.13657999999999998
90	1.2851555555555554	0.04571764705882356	-0.32575
91	1.6262733333333332	-0.509942857142857	0.21913846153846156
92	1.5173333333333332	-0.07651499999999996	-0.2658210526315789
93	0.7596705882352941	0.09422500000000002	-0.07426666666666666
94	0.6217350000000001	0.05547368421052631	-0.16339444444444443
95	0.7186266666666669	-0.008828571428571411	-0.31433846153846157
96	0.7777375000000001	-0.0257466666666667	-0.36707142857142855
97	1.0864800000000001	-0.3914	-0.4370769230769231
98	1.713521052631579	0.0010555555555555288	-1.191870588235294
99	0.7270733333333333	-0.16080000000000005	-0.2388769230769231
100	1.1105562499999997	-0.5292933333333333	-0.13717142857142853
101	0.8307043478260867	0.07838181818181816	-0.28939047619047614
102	0.8042944444444444	-0.19517647058823528	-0.10164999999999999
103	1.231336842105263	-0.1862777777777778	-0.05140000000000001
104	0.903745	-0.07399999999999998	-0.2733333333333332
105	1.1308133333333332	-0.05735714285714287	-0.17033846153846152
106	1.4544304347826087	-0.12898181818181817	-0.11496190476190483
107	1.445552631578947	-0.020266666666666676	-0.41140588235294123
108	0.7643833333333332	-0.3402588235294117	-0.043406249999999987
109	0.35956	-0.11627777777777777	0.059075000000000016
110	0.6740600000000001	-0.004099999999999999	-0.047875
111	1.0081700000000002	-0.18186666666666668	0.57755
112	0.7089300000000002	-0.0010222222222222082	0.19194999999999995
113	0.33368	0.2760444444444445	0.27399999999999997
114	0.5858800000000002	0.5047111111111112	0.48255000000000003
115	0.6238800000000001	0.4722222222222222	0.38255
116	0.32372	0.20413333333333336	0.11225
117	1.14336	0.20017777777777773	-0.68035
118	1.0323200000000001	0.2843111111111111	0.08790000000000002
119	1.5718399999999997	0.3728444444444444	0.23900000000000005
120	1.56385	0.29140000000000005	-0.06504999999999998
121	1.5272500000000002	-0.17564444444444446	-0.252075
122	0.9476800000000001	-0.07431111111111112	-0.3269
123	0.5854900000000001	0.10995555555555558	-0.03609999999999998
124	0.7461800000000001	0.2551555555555556	-0.38732500000000003
125	0.88784	-0.20077777777777775	0.136125
126	0.45854000000000006	-0.04305555555555554	-0.04925000000000001
127	0.5634	-0.15299999999999997	-0.11848750000000001
128	0.7828200000000001	-0.4333111111111111	0.1163125
129	1.4309300000000003	-0.3676666666666667	-0.574825
130	1.3351	-0.03344444444444443	-0.8421375000000001
131	1.1314	0.23174444444444445	-0.13282499999999997
132	0.9344699999999999	0.3610555555555556	0.1575
133	0.90574	0.06728888888888888	-0.046424999999999994
134	1.16049	0.4187555555555556	0.12705
135	1.88529	-0.08364444444444447	-0.961975
136	1.1430799999999999	-0.16422222222222224	-0.53955
137	1.18089	-0.17144444444444445	-0.36102500000000004
138	0.6071000000000002	-0.19717777777777779	-0.09752500000000004
139	0.87342	-0.1565777777777778	0.09637500000000002
140	0.9348600000000001	-0.2711777777777778	-0.07067500000000002
141	0.9263300000000001	0.18879999999999997	-0.19190000000000002
142	1.34754	0.05964444444444444	0.159
143	1.3927400000000003	-0.08877777777777779	0.16939999999999994
144	1.15974	-0.03225555555555555	0.0045499999999999985
145	0.58246	0.04777777777777778	0.13612500000000002
146	0.4288600000000001	-0.0762888888888889	0.07770000000000002
147	0.41902	-0.06575555555555555	0.03125000000000001
148	0.70542	0.12400000000000004	-0.228225
149	0.84841	0.06177777777777779	-0.4439750000000001
150	1.3351700000000002	0.07528888888888889	-0.3941
151	1.9185399999999997	0.08331111111111114	-1.2075
152	1.8487799999999996	-0.5548666666666666	-0.5018
153	1.85898	-0.20840000000000003	-0.30795000000000006
154	2.30239	0.5223	1.0945999999999998
155	2.29751	0.22838888888888886	0.33009999999999995
156	1.15375	-0.29051111111111116	0.0026124999999999933
157	1.87594	-0.39964444444444436	0.211125
158	0.9997299999999999	0.09988888888888889	-0.264675
159	0.6275999999999999	-0.16391111111111112	0.10774999999999998
160	0.50573	-0.1065777777777778	0.08155000000000003
161	0.64372	-0.3342222222222222	0.20675
162	1.0648399999999998	-0.4664444444444446	0.041499999999999954
163	1.5623999999999998	-0.40840000000000004	-0.50335
164	1.37356	-0.4474666666666666	-0.31209999999999993
165	0.7724799999999999	-0.394888888888889	0.30994999999999995
166	1.2153800000000001	-0.018155555555555578	0.00032499999999997115
167	1.1187	-0.47	0.0908
168	0.81702	-0.29611111111111105	0.108425
169	1.0610166666666667	0.64184	0.36
170	0.7616833333333332	0.2568	-0.19720000000000001
171	0.8270833333333334	0.3336	0.11824999999999997
172	0.6308166666666667	-0.3064	0.37105
173	0.7458333333333332	-0.6414000000000001	0.503375
174	0.6278166666666666	-0.1564	0.3118
175	0.6936833333333333	0.10359999999999996	0.2091
176	0.7347666666666667	0.40571999999999997	-0.10324999999999998
177	0.8270833333333334	0.44399999999999995	-0.023499999999999965
178	0.6258333333333334	0.29219999999999996	-0.33975
179	0.6308166666666667	0.27504	-0.3755
180	0.7458333333333332	0.18660000000000002	-0.55975
181	0.6278166666666667	0.31464	-0.29300000000000004
182	0.7268166666666667	0.19584000000000004	-0.5405
183	0.6936833333333333	0.38327999999999995	-0.15
184	0.8270833333333334	0.44399999999999995	-0.023499999999999965
185	0.8632166666666666	0.7243999999999999	0.36
186	0.6638166666666666	0.36216	-0.194
187	0.7166833333333332	0.20111999999999997	-0.5295000000000001
188	0.7604166666666666	0.18	-0.5735
189	0.6894833333333333	0.38064	-0.1555
190	0.6638166666666666	0.023599999999999975	0.24070000000000003
191	0.7604166666666666	-0.6664000000000001	0.51325
192	0.6894833333333333	0.09359999999999999	0.21305
193	0.7508333333333334	0.17309999999999995	-0.29175
194	0.7528166666666666	0.21899999999999994	-0.2399
195	0.8186833333333333	0.35939999999999994	-0.08130000000000004
196	1.0770833333333332	0.5645999999999999	0.1504999999999999
197	0.7888166666666666	0.3161999999999999	-0.13010000000000002
198	0.8854166666666666	-0.05640000000000005	-0.5509999999999999
199	0.8144833333333333	0.3539999999999999	-0.0874
