0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	Class_label
-0.0009234327008016407	0.007297640200704336	-0.008058634586632252	-0.008413003757596016	0.01096972357481718	0.0033679292537271976	0.002292129211127758	0.0028420141898095608	0.004896083846688271	-0.008682306855916977	-0.009391621686518192	-0.005972155369818211	-0.0054343449883162975	0.001137290382757783	0.0008657798171043396	0.003227757290005684	0.005982141941785812	-0.0032824755180627108	0.0105357114225626	0.00303568784147501	0.0035708611831068993	0.0025367916096001863	0.00702468678355217	-0.0017074935603886843	-0.0036917757242918015	-0.0011607396882027388	0.005613031331449747	0.0006281867972575128	0.0017614206299185753	0.00018206750974059105	-0.0013705187011510134	-0.006469232961535454	-0.002689369721338153	0.009653093293309212	-0.007001948077231646	0.002311989665031433	0.0001640185946598649	0.004051749128848314	-0.009018571116030216	-0.0021338495425879955	0.0006703500403091311	-0.0005113906227052212	0.002135339891538024	-0.0017468368168920279	0.006817067973315716	0.00352145591750741	0.00029143597930669785	0.011267387308180332	0.007884313352406025	0.004105998203158379	-8.444883860647678e-06	-0.008534496650099754	0.001426908653229475	0.002202876377850771	0.008103862404823303	0.004767356440424919	0.009307065978646278	-0.002947046421468258	-0.003186626825481653	-7.595610804855824e-05	0.0010135748889297247	0.004794490989297628	0.0005688315723091364	-0.005965002346783876	0.003917951136827469	0.0063039325177669525	0.004694588482379913	0.005286315456032753	-0.005901769269257784	0.000963191210757941	0.011163010261952877	-0.003510855371132493	-0.009691362269222736	0.0025589200668036938	0.009207517839968204	0.008867117576301098	-0.008903728798031807	-0.0026564779691398144	0.005007023923099041	0.009767760522663593	0.007699517533183098	-0.0038075423799455166	3.6168377846479416e-05	0.0030320785008370876	-0.008435767143964767	0.00964144803583622	0.0022854888811707497	-0.0011341447243466973	-0.0039783138781785965	0.0008995209354907274	0.0007989881560206413	-0.005998820997774601	0.0010415171273052692	-0.005562581121921539	0.001280786469578743	-0.0013148462167009711	0.0024544838815927505	-0.007275818847119808	-0.002782076131552458	0.0027757612988352776	1.0
-0.004204584751278162	0.0028349095955491066	0.003952476195991039	-0.0014609519857913256	-0.004814782179892063	0.00047173694474622607	-0.0039013337809592485	0.0018892440712079406	0.0024423645809292793	0.004424327984452248	0.0005588178755715489	-0.001859577838331461	-0.002669153269380331	-0.003589114872738719	-0.004973075818270445	0.0031330676283687353	-0.0029378978069871664	-0.0034106916282325983	0.002561609260737896	0.002521900925785303	0.0030514951795339584	-0.0014740697806701064	-0.002665071515366435	0.0019390489906072617	-0.004232686944305897	-0.004827179946005344	0.00014355637540575117	-0.0036647433880716562	0.0013912474969401956	-0.004007572308182716	0.0026964538265019655	0.00454730074852705	-0.0010724191088229418	-0.0023696438875049353	-0.0029892753809690475	-0.002668322529643774	-0.004897649399936199	-0.003884649369865656	-0.0002038811653619632	-0.0035536715295165777	-0.005044917110353708	-6.817480607423931e-05	0.003218039870262146	-0.0016543176025152206	0.0021757218055427074	-0.004418137017637491	-0.004601169843226671	-0.0038859318010509014	0.00035963751724921167	-0.002451172098517418	0.0017958462703973055	-0.0019839229062199593	0.0005031329346820712	-0.0002350746071897447	0.002322922693565488	0.000592089316342026	0.00496846716850996	-3.205062239430845e-05	0.003335106186568737	0.004174959845840931	-0.002537172520533204	-0.0023018450010567904	0.002720725256949663	-0.0035817038733512163	-0.0027754923794418573	0.003511622082442045	-0.0017135149100795388	-0.0042353845201432705	-0.0020568110048770905	-0.004515751730650663	-0.0031219569500535727	0.004033702425658703	9.440409485250711e-06	0.0009349027532152832	0.004555246792733669	-0.004491754341870546	-0.003423684975132346	-8.796622569207102e-05	-0.003414128441363573	-0.0036146368365734816	-0.0014885726850479841	-0.004556251689791679	-0.00040009940857999027	-0.0035444835666567087	-0.001308947685174644	-0.004641322419047356	0.001328084385022521	0.0018904589815065265	-0.0015238664345815778	0.00255891983397305	-0.0017390878638252616	0.004776558373123407	-0.004046359099447727	0.0032077617943286896	-0.004418782889842987	0.003112864913418889	0.0038353584241122007	0.004015658982098103	-0.00149825110565871	-0.004347205627709627	1.0
-0.002849057549610734	0.0077516017481684685	0.001974313985556364	0.005583614110946655	0.007843749597668648	-0.0025940812192857265	-0.000403406098484993	-0.0036892108619213104	0.003081483766436577	0.004132138565182686	-0.00022599112708121538	0.004034612327814102	0.0005955826491117477	-0.0040137204341590405	0.0037828811910003424	0.001005418598651886	-0.0017002022359520197	-0.004758942872285843	7.19558447599411e-05	0.006982283666729927	0.0022291424684226513	0.00408349372446537	-0.004214177839457989	0.004548561759293079	0.0008538323454558849	-0.0020073377527296543	0.0009590135305188596	0.00044742412865161896	0.0040468499064445496	0.001901787705719471	0.001521208556368947	0.006006017792969942	-0.004946945700794458	-0.0052329134196043015	0.0013405123027041554	-0.0012494460679590702	-0.000298698665574193	0.006980018690228462	-0.007237298414111137	-0.01014040783047676	-0.0014435014454647899	-0.00553858932107687	-0.0014832081506028771	-0.009671312756836414	0.0023246267810463905	-0.0033702587243169546	-0.0011427081190049648	0.004627592861652374	-0.00320620508864522	-0.0028492510318756104	0.0024799471721053123	0.0040238699875772	0.006520296446979046	-0.005480211228132248	0.00016107072588056326	-0.005349148530513048	0.002994719659909606	-0.0021473579108715057	0.0028377033304423094	-0.002011931501328945	0.007276524789631367	0.00155997509136796	0.00434779841452837	-8.312822319567204e-05	-0.011161122471094131	-0.004131709691137075	0.006818877533078194	-0.005957879591733217	-0.006066742353141308	-0.001914230640977621	0.009616171941161156	-0.009451763704419136	-0.0027618594467639923	-0.0013609386514872313	-0.0011210679076611996	-0.007695462089031935	-0.0036280478816479445	0.0010029191616922617	-0.0010025526862591505	0.004658381920307875	-0.002276815939694643	0.0054824757389724255	0.0009545665234327316	0.0031488528475165367	0.0030780769884586334	-0.0005682052578777075	-0.0049973055720329285	0.0004033560981042683	-0.0004170321626588702	0.00814779382199049	0.0014094356447458267	0.00598615687340498	-0.0030902221333235502	-0.0069596897810697556	0.004061772953718901	-0.003163853893056512	0.00627509318292141	0.004023910034447908	0.004350581672042608	-0.011140583083033562	1.0
-0.00854034349322319	0.012041471898555756	0.0014437161153182387	0.0026491815224289894	0.001615398097783327	0.00010160065721720457	0.002244568895548582	0.0034418790601193905	0.004776183515787125	0.00432247668504715	0.0010246174642816186	-0.004570103250443935	-0.0022466075606644154	-0.006596041843295097	0.00011755386367440224	0.0032611731439828873	-2.203101757913828e-05	-0.005968568846583366	-0.001973208971321583	0.006643332540988922	0.0004755072295665741	-0.00813070684671402	-0.003525967476889491	-0.004492901265621185	-0.012323732487857342	-0.0022956912871450186	0.002592718228697777	-0.010540541261434555	0.00591242965310812	-0.013129554688930511	-0.0004561352252494544	0.005981398280709982	-0.0020077975932508707	-0.0018736073980107903	-0.005406808573752642	-0.0004130285233259201	-0.009598689153790474	0.010427948087453842	-0.01087123528122902	-0.013760415837168694	-0.007069359999150038	0.0015285746194422245	-0.0023101228289306164	-0.011270699091255665	0.008563336916267872	-0.007950141094624996	-0.007378363981842995	-0.0028271919582039118	-0.0024014259688556194	-0.010140780359506607	0.005087016150355339	-0.006541285198181868	0.003065983997657895	-0.0029612600337713957	0.0021539092995226383	0.0007495565805584192	0.004332707263529301	-0.006699054501950741	0.010790182277560234	0.004008455201983452	0.00705620925873518	-0.0023848575074225664	0.012185454368591309	-0.0003886357881128788	-0.014082200825214386	-0.002138304989784956	-0.004619235638529062	-0.005567268468439579	-0.0054483311250805855	-0.011076059192419052	0.008797298185527325	-0.00656717037782073	0.0011609799694269896	-0.0027506346814334393	0.004205530509352684	-0.004302240442484617	-0.01043544802814722	-0.00965507235378027	-0.00015349872410297394	-0.002303133951500058	-0.002961965510621667	-0.003375158179551363	0.006324625574052334	0.0030090701766312122	-0.0001950275618582964	0.005163529887795448	0.000555936130695045	0.004969035275280476	-0.005447062663733959	0.00983989704400301	-0.0011047972366213799	0.01663782447576523	-0.003470242489129305	-0.0061326343566179276	0.003313826397061348	0.011497104540467262	0.011774010956287384	0.006900940556079149	-0.0077511016279459	-0.017540939152240753	1.0
-0.0084566380828619	0.005794127471745014	0.002210395410656929	-0.004106917418539524	-0.0036432587075978518	0.0012179077602922916	-0.004377005621790886	0.004045106470584869	0.004038318060338497	0.004928878974169493	0.001999942120164633	-0.0011974697699770331	-0.0059141116216778755	-0.007898394949734211	-0.006274112034589052	-0.0010640413966029882	0.0016217019874602556	-0.0014448342844843864	0.0020992783829569817	0.0012149628018960357	0.006138641387224197	-0.004149504937231541	-0.0035674315877258778	0.00038003153167665005	-0.00789009127765894	-0.006081435363739729	0.0022326968610286713	-0.004966707434505224	-0.002878015860915184	0.00038795359432697296	-0.0004934899043291807	0.00671663461253047	-0.004020220600068569	-0.0011506233131513	-0.0019052274292334914	-0.004601344466209412	-0.007898623123764992	-0.00042967568151652813	-0.004397143609821796	-0.007441749796271324	-0.002468785736709833	0.0021956125274300575	0.0013777042040601373	-0.004762725438922644	0.007032346911728382	-0.007961436174809933	-0.004950280301272869	-0.007528165355324745	0.00011105361045338213	-0.005126284901052713	0.0015737918438389897	-0.0035444358363747597	-0.00022333173546940088	0.0007062128279358149	0.005203438922762871	-0.0034145163372159004	0.00585770420730114	-4.7780802560737357e-05	0.008389840833842754	0.002895959187299013	-0.003412221558392048	-0.005652511492371559	0.003551052650436759	-0.000661834143102169	-0.007348921149969101	0.004318477585911751	-4.6199653297662735e-05	-0.00626765564084053	-0.006887027062475681	-0.006778847426176071	0.001044693635776639	0.0007194117642939091	-0.004229855258017778	-0.001685052178800106	0.002375855576246977	-0.007778029423207045	-0.006567645817995071	-0.0037949741818010807	-0.001076546497642994	-0.004217458423227072	-0.0049139875918626785	-0.00147409294731915	-0.00016946038522291929	-0.0031421242747455835	0.0004505690885707736	-0.0041171228513121605	-0.003155291313305497	0.005041135475039482	-0.003890432883054018	0.007124944590032101	-0.004522889386862516	0.009535683318972588	-0.006723804399371147	-0.0006002129521220922	-0.0046212137676775455	0.0009237653575837612	0.007933473214507103	0.004923936445266008	0.001112553640268743	-0.008923238143324852	1.0
-0.004204584751278162	0.0028349095955491066	0.003952476195991039	-0.0014609519857913256	-0.004814782179892063	0.00047173694474622607	-0.0039013337809592485	0.0018892440712079406	0.0024423645809292793	0.004424327984452248	0.0005588178755715489	-0.001859577838331461	-0.002669153269380331	-0.003589114872738719	-0.004973075818270445	0.0031330676283687353	-0.0029378978069871664	-0.0034106916282325983	0.002561609260737896	0.002521900925785303	0.0030514951795339584	-0.0014740697806701064	-0.002665071515366435	0.0019390489906072617	-0.004232686944305897	-0.004827179946005344	0.00014355637540575117	-0.0036647433880716562	0.0013912474969401956	-0.004007572308182716	0.0026964538265019655	0.00454730074852705	-0.0010724191088229418	-0.0023696438875049353	-0.0029892753809690475	-0.002668322529643774	-0.004897649399936199	-0.003884649369865656	-0.0002038811653619632	-0.0035536715295165777	-0.005044917110353708	-6.817480607423931e-05	0.003218039870262146	-0.0016543176025152206	0.0021757218055427074	-0.004418137017637491	-0.004601169843226671	-0.0038859318010509014	0.00035963751724921167	-0.002451172098517418	0.0017958462703973055	-0.0019839229062199593	0.0005031329346820712	-0.0002350746071897447	0.002322922693565488	0.000592089316342026	0.00496846716850996	-3.205062239430845e-05	0.003335106186568737	0.004174959845840931	-0.002537172520533204	-0.0023018450010567904	0.002720725256949663	-0.0035817038733512163	-0.0027754923794418573	0.003511622082442045	-0.0017135149100795388	-0.0042353845201432705	-0.0020568110048770905	-0.004515751730650663	-0.0031219569500535727	0.004033702425658703	9.440409485250711e-06	0.0009349027532152832	0.004555246792733669	-0.004491754341870546	-0.003423684975132346	-8.796622569207102e-05	-0.003414128441363573	-0.0036146368365734816	-0.0014885726850479841	-0.004556251689791679	-0.00040009940857999027	-0.0035444835666567087	-0.001308947685174644	-0.004641322419047356	0.001328084385022521	0.0018904589815065265	-0.0015238664345815778	0.00255891983397305	-0.0017390878638252616	0.004776558373123407	-0.004046359099447727	0.0032077617943286896	-0.004418782889842987	0.003112864913418889	0.0038353584241122007	0.004015658982098103	-0.00149825110565871	-0.004347205627709627	1.0
-0.009420139715075493	0.010490430518984795	-0.0038282591849565506	-0.002184535376727581	-0.007565026171505451	0.0011504474096000195	-0.013395588845014572	0.011529618874192238	0.018234536051750183	0.006950045004487038	0.006653426215052605	0.005693180486559868	-0.011737930588424206	-0.01930226944386959	-0.012455947697162628	-0.011488685384392738	0.009007127955555916	-0.010175256989896297	-0.00807049311697483	0.0030279788188636303	0.004898981191217899	-0.0036468100734055042	-0.002522213850170374	0.005550837144255638	0.002198934555053711	-0.0027264782693237066	0.011607762426137924	0.0008714948780834675	0.002427393104881048	-0.009058856405317783	-0.008560621179640293	0.013926651328802109	-0.0029678787104785442	0.009515984915196896	-0.009386369027197361	0.0008747403044253588	-0.022058997303247452	-0.0019131305161863565	-0.0038297863211482763	-0.003619029652327299	-0.0055226427502930164	-0.00040978589095175266	0.002798140747472644	-0.011835147626698017	0.011323773302137852	-0.011545153334736824	-0.012143788859248161	-9.449850767850876e-05	-0.002780877985060215	-0.005802133120596409	0.012314265593886375	-0.006822963245213032	0.0024333009496331215	-0.00666558463126421	0.003408034099265933	-0.0028039009775966406	0.019772041589021683	0.011288789100944996	0.003322162199765444	0.008468384854495525	0.005209734663367271	-0.0098149124532938	-0.006212340667843819	-0.0001485385000705719	0.0020507723093032837	0.010695140808820724	-0.00030917010735720396	-0.0069739981554448605	-0.00643598847091198	0.0038251387886703014	0.012008961290121078	0.001221568905748427	-0.019070584326982498	-0.004459532909095287	0.004241179674863815	-0.0034811049699783325	-0.00955115258693695	-0.004506121389567852	0.01098041981458664	0.001268319902010262	-0.0033020670525729656	-0.005543024279177189	-0.00912721548229456	-0.0025212704204022884	0.0035290720406919718	-0.009329861029982567	0.005681350361555815	0.005169323645532131	-0.012871857732534409	0.008558372035622597	-0.004190882667899132	0.021239398047327995	-0.01260205078870058	-0.0006452813977375627	-0.01177626196295023	-0.009362805634737015	0.012788139283657074	-0.006811235100030899	-0.01008650567382574	-0.003459290601313114	1.0
-0.008442713879048824	0.009926866739988327	-0.0027327355928719044	-0.001937404740601778	-0.005935233552008867	0.000471558072604239	-0.009213346987962723	0.008420312777161598	0.013568185269832611	0.007047457154840231	0.002565019065514207	0.003828206565231085	-0.009893666952848434	-0.01506480760872364	-0.007715525571256876	-0.00839296355843544	0.004130984656512737	-0.007237225770950317	-0.005363947711884975	0.003643107134848833	0.004184631630778313	-0.0042544822208583355	-0.004302819725126028	0.002451786305755377	-0.0018495293334126472	-0.006222816184163094	0.006783497519791126	-0.0035035014152526855	0.0008019125089049339	-0.006440981291234493	-0.006789330393075943	0.009679707698523998	-0.005357296671718359	0.006235944107174873	-0.007725777104496956	-0.00011592451483011246	-0.01719600521028042	-0.0013633747585117817	-0.0018791682086884975	-0.003863043151795864	-0.003278120420873165	0.0027679847553372383	0.0002777951303869486	-0.007281397935003042	0.007883409038186073	-0.009608755819499493	-0.008095817640423775	-0.004910565447062254	-0.0003711715107783675	-0.0040135253220796585	0.008030273020267487	-0.005454199388623238	-0.0005624259356409311	-0.003514100331813097	0.005443662405014038	-0.0048246365040540695	0.014926046133041382	0.006706152111291885	0.007588363252580166	0.004090472124516964	0.002534463070333004	-0.0053452798165380955	-0.002346948953345418	0.002086262684315443	-0.002064433414489031	0.009635942056775093	0.000707823084667325	-0.00627431133762002	-0.00500020757317543	-0.0007422991329804063	0.008140694350004196	-0.0006062735337764025	-0.013997210189700127	-0.004230145830661058	0.00364015088416636	-0.005398581735789776	-0.006782772019505501	-0.006635312922298908	0.006264840252697468	-0.000964963692240417	-0.003939587622880936	-0.003856938797980547	-0.004603683482855558	-0.004471073858439922	0.0017284564673900604	-0.0077467611990869045	0.0011016055941581726	0.006885553244501352	-0.00949906837195158	0.010090623050928116	-0.003341059433296323	0.01679682731628418	-0.008036975748836994	-0.0011229927185922861	-0.008545858785510063	-0.006204769015312195	0.011715946719050407	-0.0022130280267447233	-0.005713616032153368	-0.00811916496604681	1.0
0.012086194939911366	-0.006319089792668819	-0.0059256707318127155	-0.007248403504490852	0.013343330472707748	-0.0072342995554208755	-0.0005537790711969137	-0.014453433454036713	-0.01902865804731846	-0.0027531967498362064	0.0058618225157260895	0.001239757053554058	-0.007898006588220596	0.0035797483287751675	-0.002698589349165559	0.0003915908164344728	-0.008153021335601807	-0.004297888837754726	0.01394039485603571	0.014909029006958008	0.005653238855302334	0.01665753312408924	0.011538342572748661	-0.007014726288616657	0.004249718505889177	-0.015974856913089752	0.0014638672582805157	0.01599637232720852	-0.016597699373960495	0.01834840141236782	0.0011874698102474213	0.015406901016831398	0.00666449312120676	-0.003866963554173708	-0.004947076551616192	0.009295898489654064	0.0083504943177104	0.01177788246423006	-0.004415926523506641	0.0037110806442797184	0.0021331708412617445	-0.007387999910861254	0.006401144899427891	0.01165880635380745	-0.012533855624496937	0.0021641855128109455	0.0007316102273762226	0.0072215236723423	0.014846261590719223	0.005104118958115578	-0.007116956170648336	0.00169094605371356	0.00545785017311573	0.001950772013515234	0.0019985984545201063	-0.01374797336757183	-0.005785692948848009	0.004760066978633404	0.003654287662357092	-0.009408595971763134	0.006687500514090061	-0.0050673652440309525	0.007301026023924351	-0.0020273844711482525	0.017868101596832275	-0.013833839446306229	0.01065296120941639	0.003818200435489416	0.006357393227517605	-0.00527209835126996	-0.009647487662732601	0.008057037368416786	-0.006716895382851362	-0.007965550757944584	-0.008721135556697845	-0.004916169214993715	0.004097255412489176	-0.0050185127183794975	-0.0031771876383572817	-0.002594174351543188	0.009780428372323513	-0.007824527099728584	-0.008923772722482681	-0.004826274700462818	-0.0017961651319637895	0.0034881196916103363	-0.010170595720410347	-0.004769289866089821	0.0044655343517661095	-0.003082059323787689	0.0005034537753090262	-0.012043673545122147	0.003755291225388646	0.016841284930706024	-0.0027193170972168446	-0.003148185322061181	0.0033002179116010666	0.004231778904795647	0.002352781593799591	-0.007661913521587849	1.0
-0.006711944937705994	-0.000644324638415128	0.0005244417116045952	-0.0017733718268573284	0.0009194408194161952	0.0017679084558039904	0.0032851174473762512	0.0010569705627858639	-0.000624408945441246	0.007978654466569424	0.009662872180342674	0.0010948963463306427	-0.008955879136919975	-0.007723240647464991	-0.008270377293229103	0.0059050521813333035	-0.0003401762805879116	-0.007331700064241886	-0.0031039107125252485	0.004717240110039711	0.0038016196340322495	0.0031488477252423763	-0.003992761019617319	0.010977819561958313	0.004052657634019852	0.002479181857779622	-0.008990753442049026	0.0004947143606841564	0.005979171954095364	0.006051001138985157	-0.0006601118948310614	-0.00322401849552989	-0.0016789953224360943	-0.0014134431257843971	-0.005340980365872383	0.004161764867603779	-0.006476896349340677	-0.006311073899269104	0.007593482732772827	-0.013370135799050331	0.0029088822193443775	0.013638278469443321	3.9234524592757225e-05	-0.00456625921651721	-0.001274854876101017	0.00025710021145641804	0.010784603655338287	0.004025119356811047	-0.01023312471807003	-0.010514979250729084	-0.0063032060861587524	-0.005771898198872805	0.005711090285331011	-0.004701167345046997	0.011035116389393806	0.011682258918881416	0.0008471845649182796	0.003908404149115086	0.0015445128083229065	-0.004130010958760977	0.002939972560852766	0.004612436518073082	0.004366925917565823	0.008526534773409367	-0.004126383922994137	0.0030928910709917545	0.0049559688195586205	0.003584179561585188	0.010702235624194145	0.003075731685385108	0.01217564381659031	-0.004892515018582344	-0.003841173369437456	-0.005088626407086849	-0.0026789794210344553	0.004882333800196648	-0.001107339863665402	0.0052962093614041805	-0.004372092429548502	0.0017164002638310194	0.008573813363909721	0.003711920930072665	0.002104286104440689	0.010964884422719479	-0.009400803595781326	-0.002358638681471348	-0.010540621355175972	-0.004680664278566837	-0.0012737915385514498	0.0055743055418133736	0.008234476670622826	0.010702487081289291	0.005902598612010479	0.004444931633770466	-0.006667102687060833	-0.00011250257375650108	0.0043252259492874146	-0.00034791254438459873	-0.0017078162636607885	-0.0091774333268404	1.0
